Energy,PDOS on D-band
4.8978,0.0002433
4.9078,0.00017011
4.9178,0.0001165
4.9278,7.825e-05
4.9378,5.155e-05
4.9478,3.33e-05
4.9578,2.1034e-05
4.9678,1.3093e-05
4.9778,7.949e-06
4.9878,4.732e-06
4.9978,2.7632e-06
5.0078,1.5877e-06
5.0178,8.897e-07
5.0278,4.897e-07
